"WORD","FREQ"
"revealed",44
"rushed",44
"sadly",44
"scout",44
"sequence",44
"shampoo",44
"signals",44
"slapped",44
"softened",44
"solar",44
"species",44
"strategies",44
"strikes",44
"stronger",44
"talks",44
"tampa",44
"tests",44
"tub",44
"tucked",44
"tumor",44
"twain",44
"unbelievable",44
"up”",44
"warehouse",44
"wife's",44
"wishing",44
"accent",43
"acceptable",43
"ad",43
"adams",43
"advantages",43
"aka",43
"alternative",43
"auto",43
"bakery",43
"bella",43
"breaks",43
"brightly",43
"broncos",43
"brooklyn",43
"browns",43
"citizenship",43
"coaching",43
"coalition",43
"colleague",43
"conferences",43
"corruption",43
"craig",43
"credits",43
"curious",43
"defined",43
"dense",43
"earning",43
"efficiency",43
"engineer",43
"equation",43
"experienced",43
"extension",43
"filmed",43
"filmmakers",43
"findings",43
"flats",43
"flaws",43
"focuses",43
"franchise",43
"frank",43
"fusion",43
"genesis",43
"glory",43
"highway",43
"ideals",43
"il",43
"incidentally",43
"inform",43
"inner",43
"insists",43
"inviting",43
"iris",43
"jacob",43
"judging",43
"kicks",43
"legislature",43
"lettuce",43
"lincoln",43
"lips",43
"mc",43
"moderate",43
"newsletter",43
"organizations",43
"pains",43
"pens",43
"prepares",43
"proceeded",43
"productive",43
"properly",43
"raid",43
"rant",43
"reminding",43
"renewed",43
"represents",43
"shattered",43
"shy",43
"sleeve",43
"solved",43
"spurs",43
"stocked",43
"stripped",43
"stumbled",43
"subjects",43
"survived",43
"tackle",43
"taliban",43
"tear",43
"telephone",43
"thompson",43
"trap",43
"veggies",43
"worker",43
"yummy",43
"abilities",42
"accommodate",42
"acidity",42
"adapt",42
"adjacent",42
"amazon",42
"applications",42
"appointed",42
"arctic",42
"belly",42
"blacks",42
"blah",42
"booking",42
"bridal",42
"captures",42
"centers",42
"charts",42
"climate",42
"comedy",42
"complaint",42
"courtesy",42
"curb",42
"deals",42
"distance",42
"dock",42
"doug",42
"eagles",42
"emphasis",42
"energetic",42
"exclusive",42
"exclusively",42
"fascination",42
"flow",42
"flush",42
"flyers",42
"frost",42
"funded",42
"gadgets",42
"ghost",42
"gifted",42
"governance",42
"gown",42
"grandma",42
"guaranteed",42
"guitarist",42
"hare",42
"headband",42
"hiding",42
"hive",42
"impose",42
"improvement",42
"indianapolis",42
"injuries",42
"install",42
"intends",42
"interviewing",42
"involvement",42
"lazy",42
"leaf",42
"licensing",42
"manufacturer",42
"milwaukee",42
"modes",42
"monkey",42
"monroe",42
"montreal",42
"namely",42
"napoleon",42
"novelist",42
"obstacles",42
"offenders",42
"offices",42
"olive",42
"olivia",42
"opinions",42
"outright",42
"overlooked",42
"planted",42
"poll",42
"powers",42
"rarely",42
"reflects",42
"refrigerate",42
"relevant",42
"reporters",42
"rodriguez",42
"salads",42
"sentenced",42
"sf",42
"simmons",42
"spray",42
"stalking",42
"stress",42
"suggestions",42
"teaches",42
"transmission",42
"upgrade",42
"weren’t",42
"worthy",42
"yellow",42
"accidentally",41
"achievement",41
"adorable",41
"allowance",41
"analytical",41
"anchor",41
"asia",41
"autism",41
"bedding",41
"binding",41
"bite",41
"blues",41
"brains",41
"branding",41
"btw",41
"celtics",41
"chronic",41
"closes",41
"concluded",41
"darling",41
"dependent",41
"depressed",41
"desperate",41
"disappointing",41
"disclose",41
"doubts",41
"edgar",41
"elders",41
"entitled",41
"finishing",41
"foe",41
"fragile",41
"fridge",41
"gary",41
"german",41
"greek",41
"greeted",41
"guided",41
"handful",41
"hasn’t",41
"healing",41
"hiphop",41
"holders",41
"horizon",41
"immune",41
"leather",41
"lynn",41
"messes",41
"meter",41
"muslims",41
"negotiating",41
"niche",41
"nitrogen",41
"package",41
"patriots",41
"people's",41
"pitching",41
"port",41
"possess",41
"pp",41
"prevention",41
"proceedings",41
"qa",41
"regret",41
"replace",41
"restricted",41
"reynolds",41
"sanders",41
"scattered",41
"seniors",41
"shorts",41
"sipping",41
"soothe",41
"suit",41
"surface",41
"surviving",41
"suspended",41
"syndrome",41
"textbook",41
"theft",41
"toys",41
"tshirts",41
"twilight",41
"units",41
"unknown",41
"users",41
"vet",41
"welcoming",41
"willie",41
"worthwhile",41
"wounded",41
"“yes",40
"african",40
"analysts",40
"approached",40
"ash",40
"athletic",40
"baby's",40
"backup",40
"badly",40
"bamboo",40
"bash",40
"beast",40
"beaten",40
"believed",40
"bending",40
"bless",40
"buyer",40
"camps",40
"catalog",40
"celebrities",40
"chest",40
"chore",40
"clerk",40
"coloring",40
"coloured",40
"commerce",40
"completed",40
"conceived",40
"consist",40
"consisting",40
"contained",40
"cookies",40
"crucial",40
"daddy",40
"deadly",40
"delay",40
"determination",40
"developments",40
"disappointed",40
"disc",40
"dried",40
"eighth",40
"elevator",40
"eliminated",40
"exploring",40
"factors",40
"farms",40
"fest",40
"fills",40
"flickr",40
"forth",40
"generator",40
"gradually",40
"haiti",40
"hook",40
"hotels",40
"houston",40
"idaho",40
"impression",40
"intellectual",40
"jar",40
"journalist",40
"juvenile",40
"laboratory",40
"labs",40
"laptop",40
"layout",40
"marketed",40
"mindset",40
"morgan",40
"nation’s",40
"nonexistent",40
"obsessed",40
"orbit",40
"ot",40
"people’s",40
"pledges",40
"precisely",40
"privately",40
"productivity",40
"prominent",40
"puzzle",40
"redskins",40
"regulatory",40
"relating",40
"respectful",40
"respond",40
"risen",40
"robinson",40
"roger",40
"rolling",40
"sake",40
"sanctions",40
"serenity",40
"shadow",40
"shines",40
"shortterm",40
"shouldn't",40
"signatures",40
"socalled",40
"stark",40
"storytelling",40
"stranger",40
"sunny",40
"syracuse",40
"syrup",40
"tagged",40
"tasty",40
"thx",40
"tick",40
"too”",40
"turkey",40
"twins",40
"vein",40
"vietnamese",40
"wandering",40
"wheat",40
"willow",40
"wires",40
"workout",40
"workplace",40
"zero",40
"“a",39
"ache",39
"additionally",39
"adults",39
"alright",39
"anatomy",39
"announces",39
"anthem",39
"apparel",39
"arabian",39
"arkansas",39
"asthma",39
"athlete",39
"attributes",39
"av",39
"aw",39
"blank",39
"bryant",39
"careful",39
"category",39
"collaboration",39
"combinations",39
"commissions",39
"communist",39
"compact",39
"consultation",39
"cowboy",39
"deficit",39
"delights",39
"delta",39
"describing",39
"diabetes",39
"disagreed",39
"distraction",39
"distress",39
"drawing",39
"ebooks",39
"employer",39
"endless",39
"entails",39
"essex",39
"evan",39
"exceed",39
"expansive",39
"fbi",39
"ferris",39
"firing",39
"frantic",39
"frozen",39
"gallon",39
"gateway",39
"glow",39
"graduates",39
"greene",39
"harper",39
"haven",39
"holland",39
"inconsistent",39
"initial",39
"irrational",39
"it'll",39
"jagged",39
"jeffrey",39
"karl",39
"knockout",39
"kosher",39
"lining",39
"loosely",39
"makers",39
"marvel",39
"marx",39
"merry",39
"minnesota",39
"monitor",39
"nationalist",39
"nationwide",39
"nicholas",39
"nicki",39
"nod",39
"omaha",39
"oppressed",39
"organizer",39
"outlook",39
"overhaul",39
"overlooking",39
"overtake",39
"oz",39
"packing",39
"pepsi",39
"pew",39
"pleaded",39
"pond",39
"powder",39
"predictions",39
"preheat",39
"pulitzer",39
"randy",39
"reasonably",39
"rebecca",39
"recreation",39
"renovated",39
"respected",39
"resulted",39
"reviewing",39
"rewards",39
"robot",39
"robust",39
"rogers",39
"rounded",39
"rubbing",39
"rumors",39
"samantha",39
"sane",39
"shadows",39
"sheer",39
"shoots",39
"simmering",39
"singers",39
"slate",39
"slower",39
"softcover",39
"softly",39
"sparks",39
"spell",39
"sponsored",39
"sport",39
"summon",39
"suppliers",39
"tattered",39
"therapeutic",39
"threatened",39
"twoweek",39
"va",39
"valuable",39
"verizon",39
"veterans",39
"villages",39
"whipping",39
"width",39
"'em",38
"'oh",38
"’",38
"adaptation",38
"advocates",38
"allies",38
"amateur",38
"andre",38
"antics",38
"appeals",38
"approve",38
"armstrong",38
"assaulted",38
"attachment",38
"biscuits",38
"blind",38
"blond",38
"bones",38
"boss",38
"braun",38
"brew",38
"bridesmaids",38
"bynum",38
"candles",38
"canning",38
"carr",38
"cc",38
"cellphone",38
"chair",38
"championships",38
"choking",38
"clue",38
"cocktails",38
"codes",38
"coleman",38
"columbus",38
"competitions",38
"complimentary",38
"compound",38
"confronted",38
"constructed",38
"contemporary",38
"day's",38
"decent",38
"discrimination",38
"dismissed",38
"download",38
"dusty",38
"earthy",38
"educate",38
"eloquent",38
"emitted",38
"emphasize",38
"endured",38
"expanded",38
"fare",38
"frequently",38
"friendship",38
"gardens",38
"genuine",38
"granite",38
"gregory",38
"handcrafted",38
"harvest",38
"headquarters",38
"hide",38
"hint",38
"hodgson",38
"hooded",38
"hussein",38
"indicate",38
"indicated",38
"influences",38
"intentional",38
"interpreter",38
"ipod",38
"islands",38
"judaism",38
"ken",38
"labour",38
"layers",38
"lessons",38
"lin",38
"longtime",38
"lunar",38
"luncheon",38
"manages",38
"metropolitan",38
"midweek",38
"negligence",38
"neon",38
"objections",38
"output",38
"peel",38
"politicians",38
"pollen",38
"practical",38
"prime",38
"promoting",38
"proverbial",38
"pursued",38
"quinoa",38
"quit",38
"regulations",38
"relies",38
"removal",38
"reservations",38
"restless",38
"retailers",38
"retweet",38
"rifles",38
"sarkozy",38
"scholarships",38
"sealed",38
"searches",38
"seasonings",38
"senator",38
"senators",38
"separates",38
"shaved",38
"shaw",38
"slippery",38
"societies",38
"solon",38
"stain",38
"stirred",38
"strip",38
"suck",38
"supplied",38
"sustainability",38
"swept",38
"tap",38
"teammates",38
"temporary",38
"tens",38
"territories",38
"they’d",38
"thinkers",38
"til",38
"today’s",38
"toppings",38
"torture",38
"transcript",38
"travels",38
"trilogy",38
"trunk",38
"turf",38
"uh",38
"undercover",38
"vanessa",38
"vikings",38
"vin",38
"violations",38
"voter",38
"whats",38
"winery",38
"worship",38
"xd",38
"xmen",38
"“i’ve",37
"“just",37
"“this",37
"absurdity",37
"accompanying",37
"accounting",37
"accurate",37
"acknowledgment",37
"affect",37
"afterwards",37
"aired",37
"albuquerque",37
"aloud",37
"angelo",37
"anonymous",37
"appropriated",37
"aspects",37
"attacked",37
"author's",37
"backstory",37
"baguette",37
"bankruptcy",37
"banners",37
"barrels",37
"batman",37
"beds",37
"beginnings",37
"bonuses",37
"borough",37
"bounce",37
"bradford",37
"bravo",37
"bulb",37
"chandelier",37
"checklist",37
"cheeks",37
"christina",37
"classmates",37
"clearance",37
"climbed",37
"clusters",37
"cm",37
"coached",37
"collateral",37
"comcast",37
"commitments",37
"communion",37
"compiled",37
"conclude",37
"conservation",37
"coordinated",37
"cruz",37
"cuba",37
"curved",37
"darkness",37
"dean",37
"decisionmaking",37
"decker",37
"decline",37
"delivers",37
"depends",37
"destructive",37
"diocese",37
"dipping",37
"disparate",37
"disrupt",37
"distinctly",37
"draws",37
"drugs",37
"ensuring",37
"expecting",37
"fears",37
"feedback",37
"fins",37
"firefighters",37
"flawed",37
"fumes",37
"gently",37
"gesture",37
"governed",37
"grabbing",37
"grooming",37
"hat",37
"hayley",37
"homeland",37
"huh",37
"hunting",37
"imported",37
"inaccessible",37
"incentive",37
"innovations",37
"integrate",37
"integrated",37
"invested",37
"jackie",37
"jacksonville",37
"jams",37
"jared",37
"juliet",37
"kitchens",37
"lakes",37
"leak",37
"lending",37
"lil",37
"limbaugh",37
"lists",37
"lover",37
"masculine",37
"meyer",37
"modeled",37
"modeling",37
"msg",37
"nausea",37
"nina",37
"not”",37
"obesity",37
"occurred",37
"operators",37
"organizational",37
"outings",37
"paralyzed",37
"periodically",37
"peyton",37
"pharmacy",37
"photography",37
"pier",37
"pillar",37
"plaza",37
"powered",37
"precious",37
"predicted",37
"pregnant",37
"premature",37
"prompted",37
"prove",37
"qualities",37
"referred",37
"refuge",37
"relegated",37
"revising",37
"rid",37
"ripe",37
"ropes",37
"rosy",37
"royalties",37
"screenplay",37
"scripted",37
"scripts",37
"secretly",37
"shifted",37
"shipped",37
"shooter",37
"sigh",37
"simpson",37
"smitten",37
"snag",37
"snatched",37
"sorts",37
"standpoint",37
"stones",37
"supportive",37
"swan",37
"thailand",37
"thereafter",37
"threatening",37
"trails",37
"translate",37
"trevor",37
"tuna",37
"uncommon",37
"unemployed",37
"uploading",37
"violated",37
"visual",37
"wiped",37
"yankee",37
"yielded",37
"“as",36
"additions",36
"adjusted",36
"amit",36
"apartment",36
"appreciates",36
"athletics",36
"barriers",36
"bartender",36
"bases",36
"bats",36
"bcs",36
"beck",36
"bedroom",36
"bert",36
"blueberry",36
"blvd",36
"bosh",36
"breathing",36
"bryan",36
"calmed",36
"cans",36
"cheating",36
"clothing",36
"coal",36
"coaster",36
"computers",36
"contend",36
"cory",36
"countryside",36
"crab",36
"crank",36
"criticized",36
"dedication",36
"deeply",36
"defendants",36
"discharged",36
"disoriented",36
"divine",36
"donations",36
"doubles",36
"drained",36
"dubbed",36
"endorsed",36
"execution",36
"existence",36
"exploding",36
"fares",36
"farreaching",36
"fiery",36
"flooding",36
"freaking",36
"freezes",36
"fuss",36
"gallagher",36
"gash",36
"glove",36
"hh",36
"hyde",36
"hypocrisy",36
"ii",36
"informal",36
"integral",36
"jamaica",36
"jamie",36
"jointly",36
"joss",36
"keith",36
"kitty",36
"kristy",36
"lays",36
"leaned",36
"legacy",36
"lewis",36
"logan",36
"longest",36
"longevity",36
"magnetic",36
"mead",36
"midfielder",36
"mo",36
"momma",36
"nevada",36
"nope",36
"nuance",36
"one’s",36
"outfits",36
"pakistan",36
"pastoral",36
"paws",36
"peru",36
"poe",36
"politely",36
"popped",36
"porch",36
"practiced",36
"praise",36
"pretend",36
"printers",36
"proceeds",36
"proposing",36
"proximity",36
"pulse",36
"rakeback",36
"rang",36
"ray",36
"readily",36
"recession",36
"refugee",36
"refuse",36
"repressed",36
"requisite",36
"resemble",36
"revision",36
"rooftop",36
"rot",36
"scarce",36
"schemes",36
"secured",36
"selected",36
"sharply",36
"signings",36
"simplicity",36
"sketch",36
"solutions",36
"spain",36
"spans",36
"stabbed",36
"stops",36
"surprising",36
"swimming",36
"tara",36
"therapists",36
"thief",36
"thursdays",36
"transformer",36
"travis",36
"treasurer",36
"upper",36
"vista",36
"volleyball",36
"waived",36
"wars",36
"washing",36
"where's",36
"wonders",36
"wouldbe",36
"“no”",35
"administrative",35
"adviser",35
"affected",35
"affiliation",35
"agricultural",35
"airports",35
"aluminum",35
"alzheimer's",35
"amen",35
"applaud",35
"arrests",35
"attach",35
"attendees",35
"automatic",35
"barge",35
"beaumont",35
"becky",35
"bikes",35
"booth",35
"byrne",35
"calamari",35
"chat",35
"chevrolet",35
"clash",35
"clock",35
"clouds",35
"condolences",35
"conglomerate",35
"contains",35
"contributors",35
"curve",35
"decidedly",35
"decisive",35
"delegate",35
"demolished",35
"dialogue",35
"dictator",35
"donovan",35
"dramatically",35
"drought",35
"eatery",35
"enchanted",35
"enchanting",35
"encourages",35
"enduring",35
"equity",35
"erin",35
"ers",35
"escaped",35
"exaggeration",35
"exhaust",35
"exhibited",35
"fam",35
"fatal",35
"fetch",35
"fled",35
"flightless",35
"foreclosures",35
"formulated",35
"fr",35
"frederick",35
"frontier",35
"glamorous",35
"grey's",35
"hawking",35
"hitch",35
"hostages",35
"informed",35
"insult",35
"interpreting",35
"invite",35
"ip",35
"ipads",35
"joe's",35
"joked",35
"julian",35
"lastminute",35
"lbs",35
"learner",35
"legislators",35
"lennon",35
"leslie",35
"linked",35
"literacy",35
"looms",35
"loopholes",35
"lowincome",35
"magical",35
"marketers",35
"mercedesbenz",35
"meters",35
"micah",35
"midtown",35
"mindful",35
"minds",35
"minimize",35
"moms",35
"moose",35
"morsels",35
"motivating",35
"motivation",35
"muslim",35
"notch",35
"notify",35
"nurture",35
"oasis",35
"offset",35
"ordinary",35
"orioles",35
"panthers",35
"perch",35
"pin",35
"plague",35
"poetic",35
"pointed",35
"portray",35
"preceded",35
"priest",35
"profitable",35
"prosecute",35
"provision",35
"pumpkins",35
"ramirez",35
"refuel",35
"reid",35
"remaining",35
"reputation",35
"rescued",35
"rev",35
"reveal",35
"revolution",35
"ri",35
"rind",35
"rings",35
"roosevelt",35
"rosemary",35
"scientific",35
"scoops",35
"shelley",35
"shields",35
"silky",35
"sixth",35
"soiled",35
"sounded",35
"soups",35
"sous",35
"stash",35
"strand",35
"stricken",35
"suzanne",35
"sweat",35
"sycamore",35
"tales",35
"tehran",35
"theory",35
"tomorrow”",35
"ton",35
"tougher",35
"trickle",35
"ucla",35
"unfairly",35
"universities",35
"unprecedented",35
"varsity",35
"vine",35
"violates",35
"visions",35
"vogue",35
"vomiting",35
"waves",35
"wavy",35
"whereabouts",35
"who'd",35
"wizards",35
"wolff",35
"woo",35
"york's",35
"“really",34
"“right",34
"“since",34
"“why",34
"accuracy",34
"accuses",34
"adventures",34
"advocate",34
"aerial",34
"afc",34
"afghans",34
"aimlessly",34
"airplanes",34
"amy",34
"anonymity",34
"antioch",34
"anwar",34
"apartheid",34
"archaeologist",34
"armed",34
"arresting",34
"artwork",34
"autonomously",34
"bacon",34
"barker",34
"baskets",34
"battered",34
"battlefield",34
"beef",34
"belt",34
"bombshell",34
"bookstore",34
"bounces",34
"breivik",34
"bristol",34
"bruises",34
"bruno",34
"budge",34
"budgeted",34
"buttery",34
"buzzed",34
"calculated",34
"caliber",34
"capitulation",34
"cares",34
"carlos",34
"cellphones",34
"challenger",34
"chase",34
"children's",34
"churning",34
"clanking",34
"classified",34
"cocacola",34
"collects",34
"congratulate",34
"construct",34
"continent",34
"conversion",34
"convey",34
"convoluted",34
"crawford",34
"credibility",34
"credited",34
"critically",34
"daunting",34
"david's",34
"desperately",34
"dexter",34
"dissatisfaction",34
"documentary",34
"doortodoor",34
"dribble",34
"drone",34
"durham",34
"earns",34
"eaten",34
"economists",34
"editing",34
"edwin",34
"elbows",34
"eliminates",34
"empower",34
"en",34
"encounter",34
"endlessly",34
"entrepreneur",34
"expedition",34
"expenditures",34
"faced",34
"favored",34
"ferguson",34
"fermenters",34
"festivals",34
"fielder",34
"financing",34
"firefighter",34
"fishermen",34
"flared",34
"flipper",34
"floated",34
"flourish",34
"ford's",34
"fraud",34
"freewheeling",34
"freeze",34
"freshest",34
"fullscale",34
"fumble",34
"gabrielle",34
"gala",34
"gerald",34
"godfrey",34
"gods",34
"goldberg",34
"govern",34
"gradual",34
"grandparents",34
"gross",34
"growers",34
"guilt",34
"hamburger",34
"handily",34
"hardship",34
"hartford",34
"he’d",34
"healthful",34
"heck",34
"her”",34
"hogan",34
"homework",34
"hookups",34
"humor",34
"hurdles",34
"hyatt",34
"imagines",34
"ineligible",34
"inhouse",34
"insisting",34
"inspire",34
"intentionally",34
"intersection",34
"irwin",34
"jitters",34
"jury",34
"kaleidoscope",34
"kevin",34
"keys",34
"lawenforcement",34
"lecture",34
"liz",34
"lucrative",34
"machinery",34
"malpractice",34
"manor",34
"mapped",34
"mares",34
"mascot",34
"mccarthy",34
"mcl",34
"meticulously",34
"mommy",34
"more”",34
"mountains",34
"nachos",34
"noticeable",34
"notifications",34
"nottingham",34
"nyu",34
"o'keefe",34
"observing",34
"officers'",34
"orthodox",34
"overlap",34
"overlay",34
"overreacting",34
"oversees",34
"padded",34
"parisian",34
"paterno",34
"payroll",34
"peggy",34
"pelt",34
"peninsula",34
"pensions",34
"personnel",34
"persuaded",34
"pilots",34
"plaintiffs",34
"plugin",34
"polk",34
"pools",34
"postal",34
"postseason",34
"prehistoric",34
"primetime",34
"professionally",34
"promises",34
"prosecutor",34
"pruning",34
"pts",34
"publish",34
"quentin",34
"rachel",34
"raven",34
"reads",34
"rebuild",34
"reconsidering",34
"recording",34
"recovered",34
"recruited",34
"recuperate",34
"rein",34
"renegade",34
"replacements",34
"reserves",34
"residue",34
"resign",34
"resorted",34
"restoring",34
"reuters",34
"reversal",34
"richards",34
"riddled",34
"rival",34
"rockets",34
"romantic",34
"rooney",34
"rosa",34
"russian",34
"salem",34
"sanitation",34
"saucepan",34
"saving",34
"scandals",34
"schuller",34
"securing",34
"seller",34
"sham",34
"shatter",34
"shock",34
"shortlived",34
"shrubs",34
"shutting",34
"siri",34
"slept",34
"smith's",34
"southbound",34
"specifics",34
"speculation",34
"spun",34
"steal",34
"steals",34
"stiff",34
"stormed",34
"suing",34
"surprisingly",34
"syria's",34
"tactic",34
"tapping",34
"taxation",34
"teammate",34
"teens",34
"testimony",34
"thrust",34
"tomatoes",34
"toy",34
"toyota",34
"translator",34
"traveling",34
"treatments",34
"trekking",34
"trousers",34
"undefeated",34
"uniformly",34
"utmost",34
"valor",34
"vegan",34
"veritable",34
"victims'",34
"virginia",34
"vociferously",34
"wage",34
"warrants",34
"whisk",34
"widening",34
"willfully",34
"wrapped",34
"yup",34
"‘the",33
"“chinese",33
"“yes”",33
"abducted",33
"abu",33
"accomplishing",33
"accusation",33
"accustomed",33
"agreeing",33
"allied",33
"alluring",33
"altercation",33
"amazed",33
"ambulance",33
"angels'",33
"apologized",33
"appetizer",33
"artworks",33
"assemblyman",33
"autobiographical",33
"availability",33
"barnabas",33
"beachfront",33
"beans",33
"bedside",33
"belonged",33
"binds",33
"brake",33
"breakout",33
"can”",33
"canals",33
"centenary",33
"cheers",33
"church's",33
"cofounders",33
"come”",33
"compensations",33
"compromises",33
"confronting",33
"congressman",33
"conn",33
"contacting",33
"contents",33
"correction",33
"country's",33
"crest",33
"crippled",33
"crippling",33
"crisp",33
"crush",33
"custom",33
"dale's",33
"davenport",33
"defended",33
"democracy”",33
"demonstrations",33
"deter",33
"discoveries",33
"disposing",33
"doyle",33
"dressing",33
"ejected",33
"electricity",33
"ellis",33
"embers",33
"encouraged",33
"ethan",33
"evelyn",33
"existed",33
"exit",33
"exorbitant",33
"explorers",33
"facelift",33
"fails",33
"fairy",33
"fame",33
"farewell",33
"fiscally",33
"flowering",33
"foley",33
"fray",33
"fremont",33
"frequencies",33
"gather",33
"genre",33
"grandmother's",33
"grinder",33
"gt",33
"habit",33
"hamburgers",33
"heavyhanded",33
"hennie",33
"henry’s",33
"hers",33
"hicks",33
"hides",33
"highrisk",33
"home”",33
"how's",33
"ignited",33
"importantly",33
"intoxicated",33
"introductory",33
"irritated",33
"isolated",33
"jackson's",33
"jarrett",33
"judicial",33
"juliette",33
"jumped",33
"justification",33
"kate's",33
"katz",33
"lagoon",33
"laguna",33
"lambert",33
"landfills",33
"landscaping",33
"legislation",33
"lender",33
"liability",33
"lighthouse",33
"lineups",33
"liquidate",33
"lobbied",33
"lodge",33
"lonely",33
"lowered",33
"lucas",33
"ludwig",33
"lyrically",33
"ma",33
"malnutrition",33
"manhattan",33
"marcus",33
"marred",33
"mcdowell",33
"megastar",33
"mentions",33
"mia's",33
"midst",33
"molecular",33
"nasa",33
"navigate",33
"nigeria",33
"norris",33
"npo",33
"nv",33
"objected",33
"operator",33
"oppressive",33
"oregon's",33
"ounce",33
"overtime",33
"pat",33
"percentages",33
"phased",33
"pickens",33
"piqued",33
"planks",33
"player’s",33
"potter",33
"predates",33
"predecessors",33
"preparation",33
"preventing",33
"prevents",33
"prince",33
"ratios",33
"reacting",33
"reassured",33
"recipients",33
"recorder",33
"redeem",33
"regal",33
"releases",33
"remnants",33
"rescuing",33
"ricocheted",33
"rustling",33
"saxophone",33
"searched",33
"separately",33
"sewage",33
"shaker",33
"sins",33
"skillet",33
"slash",33
"slated",33
"smiling",33
"solvency",33
"spokeswoman",33
"sq",33
"stacked",33
"stadiums",33
"stare",33
"startups",33
"statistical",33
"statute",33
"strongest",33
"stymie",33
"sum",33
"superdome",33
"suppressed",33
"swimmers",33
"swirled",33
"tannins",33
"tanya",33
"tenants",33
"teresa",33
"thumbing",33
"toothpicks",33
"trades",33
"trailer",33
"tries",33
"unforgettable",33
"vacant",33
"viable",33
"vow",33
"waiter",33
"walsh",33
"warren",33
"wednesday’s",33
"yearly",33
"yemen",33
"zip",33
"'n",32
"addon",32
"adjunct",32
"advil",32
"aged",32
"ailments",32
"alqaida",32
"amc's",32
"anti",32
"approximately",32
"argued",32
"arrangement",32
"arrieta",32
"arrival",32
"asma",32
"assessment",32
"atlas",32
"attributed",32
"auditor",32
"autos",32
"awe",32
"awhile",32
"awkwardness",32
"bagged",32
"banked",32
"bargains",32
"bates",32
"bernard",32
"blackberries",32
"blend",32
"boyer",32
"bros",32
"burnt",32
"bush's",32
"busters",32
"cabernet",32
"cabrera",32
"centennial",32
"centre",32
"cerebral",32
"cheesecake",32
"climbers",32
"closet",32
"closures",32
"cody",32
"coincided",32
"colby",32
"cole's",32
"compensate",32
"competed",32
"concord",32
"consciousness",32
"conserve",32
"consistently",32
"consulted",32
"cooker",32
"daisy",32
"dannel",32
"dates",32
"dave",32
"demint",32
"depp",32
"dillon",32
"directed",32
"discussions",32
"disputes",32
"dontari",32
"draper",32
"eateries",32
"economist",32
"eden",32
"edit",32
"editions",32
"elevated",32
"eliminating",32
"ell",32
"emmys",32
"emu",32
"epidemic",32
"es",32
"estate's",32
"euclid",32
"evacuated",32
"eyelash",32
"firstyear",32
"flip",32
"fostering",32
"fouling",32
"fry",32
"gears",32
"generates",32
"gilbert",32
"goldstein",32
"governor's",32
"grimes",32
"guilty",32
"hale",32
"haynes",32
"headhunter",32
"heroes",32
"holt",32
"homey",32
"hurry",32
"icloud",32
"imagined",32
"indecisive",32
"indicators",32
"interpretation",32
"investigators",32
"jodi",32
"kline",32
"knock",32
"lantern",32
"launcher",32
"layups",32
"league's",32
"leonardo",32
"levy",32
"lift",32
"lightrail",32
"lincoln's",32
"ll",32
"loan",32
"lone",32
"loophole",32
"lori",32
"lotta",32
"lugar",32
"maddie",32
"malloy",32
"mars",32
"mavericks",32
"meghan",32
"messy",32
"mild",32
"minimum",32
"missions",32
"mixer",32
"mum",32
"mysterious",32
"nationals",32
"natives",32
"neal",32
"nominations",32
"nono",32
"northbound",32
"nsa",32
"nuanced",32
"nypd",32
"ohsu",32
"osu",32
"outdoor",32
"painful",32
"palates",32
"pale",32
"panseared",32
"pearl",32
"pelosi",32
"persist",32
"pessimism",32
"pesticides",32
"pitches",32
"pleased",32
"poem",32
"possibility",32
"povertystricken",32
"princeton",32
"prius",32
"probable",32
"probation",32
"prospector",32
"prostitutes",32
"providence",32
"pujols",32
"puppet",32
"railroad",32
"reaching",32
"realtime",32
"rebates",32
"rebounder",32
"redirected",32
"relax",32
"releasing",32
"renowned",32
"reorganization",32
"reorganize",32
"reserve",32
"resumed",32
"salvaged",32
"sample",32
"scammers",32
"scotts",32
"scully",32
"seatings",32
"shandy",32
"shard",32
"sharks",32
"shiny",32
"sic",32
"snowboard",32
"soldiers",32
"sonia",32
"sophomores",32
"sorority",32
"sparking",32
"start”",32
"steamboat",32
"stitching",32
"struck",32
"subtle",32
"summer's",32
"sums",32
"tail",32
"tan",32
"themes",32
"theodore",32
"they'll",32
"threes",32
"tireless",32
"tony's",32
"touchdowns",32
"translates",32
"trent",32
"trinket",32
"trooper",32
"uk’s",32
"volcano",32
"watt",32
"wheelchair",32
"windshield",32
"winterhawks",32
"wpa",32
"wtf",32
"wyman",32
"ymca",32
"'active",31
"'combat",31
"'way",31
"◆",31
"‘certainly",31
"�and",31
"“acts",31
"“can",31
"“great",31
"“he's",31
"“neil",31
"“shakespeare’s",31
"’s",31
"ablin",31
"abner",31
"abramof's",31
"abridges",31
"accumulate",31
"aching",31
"acquisitions",31
"adultchild",31
"advertisement",31
"advisers",31
"aerospace",31
"afloat",31
"agency�s",31
"akroncleveland",31
"aksel",31
"alassad",31
"alawlaki",31
"aline",31
"aloes",31
"altamonte",31
"altschul",31
"alvarez",31
"ameren's",31
"amorous",31
"amputated",31
"analyzed",31
"anchors",31
"andino",31
"angora",31
"annualized",31
"antarctica",31
"antimammogram",31
"antinausea",31
"antiwoman",31
"antiwrinkle",31
"antoine",31
"applauded",31
"applause",31
