"WORD","FREQ"
"“well",150
"asia",150
"av",150
"capitol",150
"cottage",150
"crowded",150
"divide",150
"expectation",150
"fennel",150
"founder",150
"goodbye",150
"gross",150
"humble",150
"husband's",150
"ignored",150
"inappropriate",150
"mp",150
"nominee",150
"openly",150
"oval",150
"overtime",150
"panels",150
"participant",150
"priest",150
"promoting",150
"raises",150
"sentences",150
"sharply",150
"shelf",150
"steak",150
"suits",150
"villages",150
"aint",149
"alltime",149
"blank",149
"boo",149
"champions",149
"continually",149
"define",149
"drums",149
"explosive",149
"folk",149
"francis",149
"harvest",149
"headlines",149
"mock",149
"parttime",149
"pending",149
"prompted",149
"reveal",149
"ruins",149
"smarter",149
"tan",149
"tattoos",149
"uncomfortable",149
"venture",149
"alot",148
"auction",148
"baker",148
"bankruptcy",148
"brook",148
"charming",148
"claiming",148
"commercials",148
"copper",148
"encouragement",148
"grounded",148
"lauren",148
"malt",148
"maria",148
"matthews",148
"melissa",148
"operates",148
"ordering",148
"providers",148
"radiation",148
"she'd",148
"son's",148
"sprinkle",148
"stranger",148
"tops",148
"up”",148
"winds",148
"yahoo",148
"‘the",147
"accent",147
"assuming",147
"backed",147
"beautifully",147
"depends",147
"enormous",147
"homeless",147
"inn",147
"investigator",147
"ivy",147
"locker",147
"miracle",147
"nationals",147
"osu",147
"poland",147
"relay",147
"resting",147
"sneak",147
"strikes",147
"symbol",147
"terror",147
"viewers",147
"wonders",147
"yelling",147
"amanda",146
"arc",146
"cans",146
"carriers",146
"colleges",146
"controlling",146
"corporations",146
"cotton",146
"counsel",146
"courthouse",146
"deemed",146
"diaper",146
"divisions",146
"exceptional",146
"hollow",146
"iii",146
"input",146
"leaf",146
"loses",146
"membership",146
"mozzarella",146
"overlooking",146
"resulted",146
"shocking",146
"singers",146
"tribe",146
"voter",146
"wireless",146
"’s",145
"administrator",145
"arrangements",145
"buffalo",145
"chronic",145
"collins",145
"comics",145
"commonly",145
"compact",145
"conclusion",145
"consistency",145
"culinary",145
"delighted",145
"desires",145
"dumplings",145
"earns",145
"enterprise",145
"extensive",145
"flowing",145
"girls'",145
"intends",145
"joan",145
"legendary",145
"nah",145
"pal",145
"parker",145
"performers",145
"persons",145
"portuguese",145
"priced",145
"principles",145
"requiring",145
"scheme",145
"simpson",145
"smiled",145
"texts",145
"thou",145
"treasurer",145
"vocal",145
"altogether",144
"attraction",144
"bulls",144
"caramel",144
"day's",144
"demanded",144
"doctrine",144
"eternal",144
"fence",144
"foreclosure",144
"frankly",144
"industries",144
"lucrative",144
"maintained",144
"medicaid",144
"monica",144
"nation’s",144
"origins",144
"pennsylvania",144
"personnel",144
"poured",144
"racist",144
"recovered",144
"responding",144
"springfield",144
"suburbs",144
"suspension",144
"temperatures",144
"toyota",144
"waist",144
"waiter",144
"watering",144
"wrestling",144
"yup",144
"aging",143
"assumed",143
"betty",143
"charlie",143
"darling",143
"delays",143
"diners",143
"dragon",143
"favored",143
"greatly",143
"gregory",143
"keen",143
"motivated",143
"penalties",143
"ranger",143
"refrigerator",143
"releases",143
"resignation",143
"speculation",143
"stark",143
"stash",143
"supposedly",143
"suspected",143
"sydney",143
"technically",143
"tends",143
"terribly",143
"toasted",143
"trapped",143
"tshirt",143
"tunes",143
"twelve",143
"utilities",143
"where's",143
"admire",142
"anxious",142
"attendance",142
"automatically",142
"bishop",142
"bugs",142
"dennis",142
"diane",142
"disappearance",142
"emailed",142
"entrance",142
"hug",142
"lifelong",142
"louisiana",142
"manual",142
"opted",142
"palace",142
"passage",142
"paths",142
"pissed",142
"produces",142
"raymond",142
"slash",142
"smiles",142
"spicy",142
"tennessee",142
"trauma",142
"traveled",142
"automatic",141
"barrel",141
"canned",141
"coloring",141
"crops",141
"cruise",141
"digs",141
"directions",141
"enjoyable",141
"farmer",141
"flames",141
"flip",141
"grief",141
"instantly",141
"jacket",141
"kicks",141
"lynn",141
"nightmare",141
"obama’s",141
"occupied",141
"oversight",141
"penn",141
"puck",141
"relaxed",141
"repay",141
"robbery",141
"salvation",141
"scottish",141
"sliced",141
"spectacular",141
"statewide",141
"straightforward",141
"strategist",141
"titled",141
"towel",141
"tweeted",141
"unfair",141
"urge",141
"welfare",141
"wes",141
"“our",140
"accompany",140
"aimed",140
"airline",140
"blockbuster",140
"booking",140
"casting",140
"casual",140
"charging",140
"combo",140
"cooperation",140
"courtesy",140
"crisp",140
"diabetes",140
"endorsed",140
"evolution",140
"fry",140
"funded",140
"grave",140
"groom",140
"hurting",140
"indie",140
"knocked",140
"leftovers",140
"paradise",140
"pays",140
"pearls",140
"responsibilities",140
"reviewed",140
"sequel",140
"shoe",140
"stephanie",140
"stewardship",140
"swept",140
"towering",140
"upstairs",140
"valued",140
"washed",140
"wipe",140
"“i’m",139
"antique",139
"bust",139
"castle",139
"commitments",139
"doug",139
"enthusiasm",139
"fever",139
"fiber",139
"finalist",139
"gates",139
"incoming",139
"internship",139
"miguel",139
"mitchell",139
"month's",139
"needle",139
"nixon",139
"norm",139
"parked",139
"paste",139
"precisely",139
"probe",139
"sa",139
"skies",139
"tendency",139
"tourists",139
"uncertainty",139
"vocals",139
"“to",138
"buttery",138
"ca",138
"cavs",138
"cherries",138
"finishes",138
"fitzgerald",138
"freely",138
"judging",138
"kurt",138
"manchester",138
"marshall",138
"needles",138
"packing",138
"pad",138
"pge",138
"planted",138
"ratings",138
"sends",138
"someplace",138
"stacked",138
"steam",138
"stout",138
"wellbeing",138
"worlds",138
"ye",138
"“he’s",137
"adaptation",137
"brunswick",137
"bryan",137
"cent",137
"chapel",137
"chinatown",137
"clara",137
"countless",137
"crushed",137
"depot",137
"destroying",137
"economists",137
"endure",137
"et",137
"fathers",137
"historian",137
"how's",137
"hub",137
"partial",137
"physics",137
"radical",137
"scent",137
"shaking",137
"spears",137
"specialty",137
"toes",137
"toledo",137
"tub",137
"unfortunate",137
"walmart",137
"“why",136
"assemble",136
"bridges",136
"cigarette",136
"coal",136
"crowds",136
"dam",136
"dana",136
"defender",136
"drain",136
"fierce",136
"generations",136
"gradually",136
"invested",136
"journals",136
"junction",136
"lightning",136
"manuel",136
"mi",136
"monster",136
"nevada",136
"pac",136
"parliament",136
"puppy",136
"purse",136
"ricky",136
"ross",136
"snyder",136
"sparkle",136
"starring",136
"studios",136
"suburban",136
"themes",136
"wellknown",136
"whereas",136
"affects",135
"amen",135
"barrier",135
"bloom",135
"boiling",135
"captains",135
"challenger",135
"chu",135
"chunk",135
"correctly",135
"cox",135
"crucial",135
"diamond",135
"dramatically",135
"economist",135
"executed",135
"existed",135
"faded",135
"harper",135
"itunes",135
"jerusalem",135
"karen",135
"lugar",135
"machines",135
"manuscript",135
"mercy",135
"monsters",135
"naan",135
"nascar",135
"nato",135
"partially",135
"participated",135
"patch",135
"philly",135
"preceded",135
"preventive",135
"rude",135
"runner",135
"saga",135
"soo",135
"stole",135
"supper",135
"swiss",135
"targets",135
"tbsp",135
"tuna",135
"tyler",135
"vital",135
"albums",134
"bases",134
"baskets",134
"chasing",134
"considerably",134
"dale",134
"guided",134
"gut",134
"intimate",134
"lasting",134
"offseason",134
"outcomes",134
"outs",134
"phillips",134
"primarily",134
"rays",134
"ruled",134
"secured",134
"shuttle",134
"stocks",134
"tonight's",134
"undefeated",134
"wives",134
"activists",133
"agreements",133
"anaheim",133
"blanket",133
"camping",133
"carrot",133
"cemetery",133
"christianity",133
"coats",133
"coupon",133
"darren",133
"denial",133
"dependent",133
"edit",133
"editors",133
"entitled",133
"entity",133
"fielder",133
"google's",133
"graduates",133
"granddaughter",133
"iconic",133
"journalism",133
"liking",133
"marvel",133
"mouse",133
"night's",133
"owns",133
"prohibits",133
"rack",133
"ralph",133
"ray",133
"realise",133
"requested",133
"steal",133
"summary",133
"terrific",133
"tuition",133
"universities",133
"workforce",133
"yall",133
"adjust",132
"babe",132
"bee",132
"bronze",132
"byrd",132
"complained",132
"confusing",132
"creme",132
"dunn",132
"eagle",132
"ebook",132
"enrolled",132
"frosting",132
"integrity",132
"lakewood",132
"man’s",132
"massage",132
"mattress",132
"mild",132
"mississippi",132
"owens",132
"phenomenon",132
"porter",132
"rapidly",132
"renovation",132
"resigned",132
"responses",132
"retailers",132
"robust",132
"sleeve",132
"sustained",132
"timbers",132
"tooth",132
"transport",132
"trillion",132
"turnovers",132
"valid",132
"zombie",132
"admits",131
"attacking",131
"bizarre",131
"buckeyes",131
"burns",131
"collaboration",131
"cow",131
"dairy",131
"declaring",131
"derby",131
"fictional",131
"flew",131
"glitter",131
"hamm",131
"him”",131
"influenced",131
"inviting",131
"jeremy",131
"katie",131
"meantime",131
"medication",131
"mills",131
"mins",131
"panera",131
"pipes",131
"provider",131
"restore",131
"rib",131
"samson",131
"scouting",131
"shining",131
"string",131
"subtle",131
"sundays",131
"syndrome",131
"tobacco",131
"un",131
"zoo",131
"amazed",130
"aww",130
"bats",130
"continent",130
"dubbed",130
"ensemble",130
"flu",130
"foreclosures",130
"genuine",130
"glimpse",130
"government's",130
"ignoring",130
"involve",130
"knicks",130
"licenses",130
"linemen",130
"parade",130
"presentations",130
"pursuit",130
"quarters",130
"ranks",130
"relation",130
"rope",130
"sharon",130
"showcase",130
"smartphone",130
"terry",130
"they’ll",130
"time”",130
"twisted",130
"vince",130
"work”",130
"abc",129
"alexander",129
"audition",129
"clusters",129
"combat",129
"corporation",129
"crop",129
"descriptions",129
"disorder",129
"essays",129
"fireworks",129
"generic",129
"gravity",129
"invitation",129
"lively",129
"locals",129
"mere",129
"mustang",129
"nina",129
"periods",129
"polo",129
"preheat",129
"producers",129
"raid",129
"reluctant",129
"shakespeare",129
"shoutout",129
"summers",129
"superb",129
"thyme",129
"virtual",129
"world’s",129
"accessible",128
"bargaining",128
"chemicals",128
"children’s",128
"clackamas",128
"coloured",128
"completion",128
"consecutive",128
"countryside",128
"curiosity",128
"delta",128
"diy",128
"exemptions",128
"farms",128
"firstround",128
"floral",128
"hooked",128
"mayor's",128
"mill",128
"modernday",128
"nephew",128
"nerves",128
"poorly",128
"rod",128
"seasoned",128
"southeast",128
"strokes",128
"subsequent",128
"surge",128
"trap",128
"vendor",128
"“oh",127
"adjacent",127
"advised",127
"boxer",127
"brad",127
"bronx",127
"buyer",127
"chased",127
"cinema",127
"deer",127
"dismiss",127
"drank",127
"dusty",127
"emanuel",127
"etiquette",127
"fertility",127
"identical",127
"junk",127
"lakes",127
"leisure",127
"leo",127
"lineman",127
"nerve",127
"noble",127
"obesity",127
"oregon's",127
"rachel",127
"refer",127
"regimen",127
"subway",127
"suitable",127
"suite",127
"sullivan",127
"arkansas",126
"arnold",126
"bella",126
"biblical",126
"candles",126
"chains",126
"cocktails",126
"convenience",126
"demographic",126
"disappeared",126
"doubles",126
"electricity",126
"elimination",126
"ga",126
"hometown",126
"ian",126
"immigrant",126
"internationally",126
"mango",126
"networking",126
"optional",126
"putt",126
"rear",126
"reveals",126
"rocking",126
"rome",126
"sc",126
"segment",126
"spinach",126
"spinning",126
"streetcar",126
"tension",126
"thunder",126
"valentine's",126
"vivid",126
"volatile",126
"zucchini",126
"‘i",125
"ache",125
"anthem",125
"barn",125
"bees",125
"beg",125
"brink",125
"bunny",125
"clarity",125
"compromise",125
"considers",125
"cumberland",125
"dean",125
"downstairs",125
"editorial",125
"emotion",125
"fetch",125
"freshman",125
"goldstein",125
"guards",125
"illustrate",125
"knitting",125
"lang",125
"laughs",125
"leaking",125
"merits",125
"motto",125
"mound",125
"mysteries",125
"nut",125
"olympics",125
"pdt",125
"pinch",125
"pitchers",125
"safely",125
"she'll",125
"skype",125
"slowed",125
"spotlight",125
"styles",125
"viable",125
"visitor",125
"yogurt",125
"a's",124
"aboard",124
"acted",124
"additions",124
"amusing",124
"annoyed",124
"arrests",124
"beaverton",124
"benjamin",124
"bubble",124
"bun",124
"chablis",124
"clinton",124
"commander",124
"complaining",124
"dawson",124
"defendants",124
"disrespect",124
"donald",124
"drilling",124
"dt",124
"flaws",124
"formula",124
"hankins",124
"indication",124
"investigations",124
"invisible",124
"jeffress",124
"jo",124
"juvenile",124
"logan",124
"logo",124
"malaysia",124
"nasa",124
"notebook",124
"nurses",124
"ounce",124
"pastry",124
"plaza",124
"predict",124
"qaeda",124
"redskins",124
"renewed",124
"representatives",124
"risen",124
"rookie",124
"russia",124
"spouse",124
"tourist",124
"towers",124
"trades",124
"transaction",124
"villain",124
"volumes",124
"yum",124
"africanamerican",123
"artwork",123
"believing",123
"blended",123
"boundaries",123
"chemical",123
"chick",123
"chronicle",123
"conversion",123
"customs",123
"debris",123
"defenseman",123
"dispensaries",123
"distress",123
"engaging",123
"feeding",123
"functioning",123
"gubernatorial",123
"harding",123
"hasay",123
"impose",123
"lambert",123
"nebraska",123
"netflix",123
"outlet",123
"pavement",123
"piano",123
"politically",123
"provision",123
"relating",123
"scope",123
"sins",123
"socialist",123
"spirits",123
"starledger",123
"strategic",123
"taco",123
"tshirts",123
"unlimited",123
"variation",123
"whoa",123
"acknowledge",122
"additionally",122
"alas",122
"armed",122
"attitudes",122
"borough",122
"con",122
"directing",122
"discovering",122
"distinction",122
"doc",122
"emerge",122
"engineers",122
"excluded",122
"exclusively",122
"filming",122
"grady",122
"grants",122
"hers",122
"hl",122
"hugs",122
"interviewing",122
"jackpot",122
"lions",122
"ministers",122
"o'fallon",122
"occupation",122
"pietrangelo",122
"planting",122
"portrayed",122
"presumably",122
"reactions",122
"rochester",122
"salsa",122
"schurick",122
"slice",122
"suspicion",122
"threatened",122
"thursdays",122
"tworun",122
"wages",122
"accidentally",121
"alley",121
"allies",121
"angle",121
"arrives",121
"beck",121
"berglund",121
"brewer",121
"buddies",121
"components",121
"criminals",121
"distributed",121
"domain",121
"drake",121
"er",121
"experiencing",121
"fairy",121
"freezer",121
"gasoline",121
"greens",121
"hamburger",121
"hanalei",121
"indoor",121
"jj",121
"joked",121
"ligament",121
"literacy",121
"luncheon",121
"metaphor",121
"personalities",121
"pets",121
"popcorn",121
"regard",121
"respected",121
"ronald",121
"runway",121
"saturated",121
"scrap",121
"signal",121
"steady",121
"stevens",121
"symptoms",121
"threetime",121
"tin",121
"unified",121
"veggie",121
"westminster",121
"woman’s",121
"yemeni",121
"appointments",120
"armstead",120
"arranged",120
"bistro",120
"boot",120
"brick",120
"butterfly",120
"carter",120
"communicate",120
"competitions",120
"confusion",120
"curtis",120
"des",120
"grabbed",120
"graphics",120
"harm",120
"healed",120
"investments",120
"isolated",120
"layout",120
"leftover",120
"lmfao",120
"lt",120
"mentions",120
"murdered",120
"packers",120
"publish",120
"putin's",120
"rb",120
"representative",120
"revised",120
"rocket",120
"shirley",120
"shredded",120
"sorrow",120
"stiff",120
"tent",120
"tribune",120
"trout",120
"upgrade",120
"vancouver",120
"verge",120
"vincent",120
"ambitions",119
"anticipated",119
"attributed",119
"bachelor",119
"berkeley",119
"braun",119
"bullshit",119
"chapman",119
"dealt",119
"displays",119
"doomed",119
"enabled",119
"fri",119
"halfway",119
"horizon",119
"hostile",119
"illusion",119
"ive",119
"languages",119
"lockout",119
"maintaining",119
"makers",119
"mariners",119
"moreover",119
"organizers",119
"peyton",119
"protective",119
"resolve",119
"resume",119
"scenario",119
"sequence",119
"squash",119
"steals",119
"stroke",119
"supportive",119
"suspects",119
"unaware",119
"versus",119
"voluntary",119
"willingness",119
"�",118
"“i’ve",118
"’",118
"appealing",118
"bearing",118
"berries",118
"bleeding",118
"bump",118
"coupons",118
"crust",118
"cult",118
"defined",118
"ebay",118
"elaborate",118
"equivalent",118
"extending",118
"fab",118
"glove",118
"intensive",118
"jams",118
"md",118
"meters",118
"nail",118
"necessity",118
"negotiating",118
"rap",118
"rapid",118
"reasoning",118
"regarded",118
"rewarding",118
"rode",118
"rustic",118
"sauces",118
"starred",118
"strangers",118
"sweden",118
"wax",118
"“when",117
"actively",117
"agriculture",117
"applying",117
"choir",117
"clerk",117
"colt",117
"contribute",117
"creepy",117
"cupcake",117
"delivering",117
"earliest",117
"elevated",117
"factories",117
"failures",117
"fbi",117
"filmed",117
"hart",117
"intersection",117
"intriguing",117
"lending",117
"lin",117
"luv",117
"meanings",117
"mechanical",117
"napoleon",117
"organs",117
"peru",117
"pursued",117
"reynolds",117
"saucepan",117
"shapes",117
"sizes",117
"stumbled",117
"tortured",117
"traits",117
"undercover",117
"vague",117
"vegetarian",117
"anonymous",116
"banking",116
"beads",116
"bruno",116
"careers",116
"component",116
"controversy",116
"dental",116
"diner",116
"enable",116
"ethic",116
"frantic",116
"gallons",116
"habitat",116
"irony",116
"likewise",116
"madness",116
"montgomery",116
"paired",116
"palm",116
"parliamentary",116
"picnic",116
"pizzas",116
"positioned",116
"practiced",116
"pricing",116
"refers",116
"rockets",116
"sleepy",116
"slick",116
"tart",116
"terrifying",116
"utter",116
"�s",115
"ace",115
"agrees",115
"aircraft",115
"battles",115
"birthdays",115
"blocking",115
"catastrophic",115
"cereal",115
"clause",115
"creatures",115
"developments",115
"fascination",115
"fills",115
"filmmakers",115
"finale",115
"flexible",115
"floating",115
"fluid",115
"harmony",115
"honesty",115
"ipa",115
"journalists",115
"judged",115
"majors",115
"melt",115
"microsoft",115
"mls",115
"nest",115
"olivia",115
"oo",115
"pc",115
"premature",115
"skill",115
"snake",115
"spine",115
"strawberry",115
"trends",115
"trilogy",115
"tucked",115
"veil",115
"washing",115
"weddings",115
"wolves",115
"youths",115
"“how",114
"accusations",114
"advocate",114
"battered",114
"bbc",114
"comforting",114
"contributor",114
"cookbook",114
"cooler",114
"cooperate",114
"depressed",114
"dies",114
"downturn",114
"flyers",114
"gala",114
"hitters",114
"hrs",114
"jenkins",114
"lacking",114
"lame",114
"legitimate",114
"maintenance",114
"pillows",114
"poets",114
"randomly",114
"ripe",114
"samantha",114
"sands",114
"scotland",114
"scouts",114
"soundtrack",114
"victorian",114
"akin",113
"applies",113
"automated",113
"batman",113
"boyd",113
"breeze",113
"cabbage",113
"competitors",113
"cruel",113
"deliberately",113
"delicate",113
"eh",113
"eugene",113
"hicks",113
"homer",113
"icing",113
"instances",113
"ivan",113
"jailed",113
"kathleen",113
"looming",113
"mainstream",113
"miracles",113
"mondays",113
"notre",113
"obstacles",113
"overwhelmed",113
"pastor",113
"patty",113
"permanently",113
"plague",113
"prints",113
"prix",113
"respectively",113
"unemployed",113
"wandering",113
"whitney",113
"worrying",113
"yarn",113
"abstract",112
"acknowledged",112
"advisory",112
"ali",112
"applause",112
"associates",112
"awarded",112
"beaten",112
"blew",112
"butterflies",112
"canceled",112
"cod",112
"collecting",112
"crafting",112
"dodge",112
"duo",112
"edward",112
"enduring",112
"equipped",112
"expansion",112
"fam",112
"flashlight",112
"frost",112
"funky",112
"globe",112
"hates",112
"illustrated",112
"inquiry",112
"joe's",112
"offenses",112
"permitted",112
"pillow",112
"practicing",112
"priorities",112
"privilege",112
"rang",112
"resolved",112
"rows",112
"shannon",112
"significantly",112
"smash",112
"spill",112
"stalled",112
"superman",112
"thy",112
"tougher",112
"twoyear",112
"achieving",111
"affecting",111
"benson",111
"booths",111
"cbs",111
"col",111
"colorful",111
"compensate",111
"concessions",111
"costa",111
"cousins",111
"crab",111
"crashed",111
"dangers",111
"deputies",111
"devastating",111
"di",111
"dilemma",111
"drained",111
"dribble",111
"elbow",111
"freshly",111
"friend's",111
"functions",111
"il",111
"juan",111
"llc",111
"mara",111
"michelle",111
"overhaul",111
"penetrate",111
"perceived",111
"plea",111
"portrait",111
"ranked",111
"raspberry",111
"reed",111
"refreshing",111
"renaissance",111
"revolutionary",111
"robot",111
"sixteen",111
"slam",111
"socks",111
"statue",111
"teammate",111
"torture",111
"urgency",111
"urging",111
"vary",111
"abu",110
"ala",110
"alumni",110
"averaging",110
"bennett",110
"brennan",110
"caterpillar",110
"chrysler",110
"coarsely",110
"comedian",110
"compliment",110
"contraception",110
"developers",110
"disabilities",110
"encounters",110
"ensuring",110
"float",110
"gelato",110
"gossip",110
"gown",110
"handmade",110
"handy",110
"hearings",110
"hmm",110
"julie",110
"kitty",110
"levi",110
"loop",110
"mclean",110
"metropolitan",110
"observation",110
"observers",110
"postal",110
"questioning",110
"quoted",110
"railroad",110
"removing",110
"requests",110
"resulting",110
"samesex",110
"shouldn’t",110
"sims",110
"sipping",110
"slower",110
"sooner",110
"stats",110
"stones",110
"thrift",110
"trek",110
"unity",110
"vetoed",110
"virus",110
"wade",110
"watches",110
"witch",110
"ambitious",109
"apartments",109
"appliances",109
"applicants",109
"authentic",109
"biz",109
"blake",109
"bloomberg",109
"burial",109
"columnist",109
"confirmation",109
"cooper",109
"curse",109
"derek",109
"disclose",109
"disturbing",109
"excluding",109
"exposed",109
"fav",109
"fries",109
"frog",109
"hayes",109
"hilton",109
"ima",109
"jenny",109
"kindness",109
"kissing",109
"knit",109
"lenders",109
"liberals",109
"logic",109
"longest",109
"lung",109
"medal",109
"mesa",109
"mich",109
"ml",109
"mug",109
"mundane",109
"natalie",109
"panthers",109
"parallels",109
"pensions",109
"performs",109
"publicity",109
"representation",109
"revelation",109
"romania",109
"shallots",109
"shipped",109
"simultaneously",109
"sole",109
"taxpayer",109
"transparency",109
"accompanied",108
"alpha",108
"aluminum",108
"bp",108
"bullpen",108
"creator",108
"ct",108
"disc",108
"donovan",108
"enacted",108
"ep",108
"establishing",108
"everyone's",108
"experiments",108
"firefighter",108
"gasol",108
"imagined",108
"jars",108
"mason",108
"meaningful",108
"mixer",108
"muted",108
"nl",108
"norris",108
"peters",108
"postseason",108
"pressures",108
"recruiting",108
"rite",108
"rodgers",108
"saturdays",108
"shorter",108
"solitary",108
"squeeze",108
"startups",108
"stew",108
"supermarket",108
"terrorists",108
"thee",108
"tuesday's",108
"upside",108
"weed",108
"anticipation",107
"apologies",107
"autumn",107
"avery",107
"backing",107
"barnes",107
"bells",107
"blacks",107
"carver",107
"christopher",107
"destiny",107
"dexter",107
"diverted",107
"drone",107
"equation",107
"footage",107
"gems",107
"goat",107
"goodies",107
"guatemala",107
"hugh",107
"imported",107
"informal",107
"ingredient",107
"jk",107
"lastminute",107
"lowest",107
"momma",107
"pipeline",107
"pockets",107
"posters",107
"scam",107
"scarf",107
"sentimental",107
"standout",107
"statute",107
"tablespoons",107
"terrorism",107
"tones",107
"tribal",107
"vibe",107
"vines",107
"'n'",106
"“in",106
"abortion",106
"acceptance",106
"awaiting",106
"bare",106
"blooms",106
"caroline",106
"certificate",106
"characteristics",106
"exploded",106
"followup",106
"grapefruit",106
"grassy",106
"guessing",106
"hiv",106
"kobe",106
"laurie",106
"layered",106
"lima",106
"mature",106
"mega",106
"messy",106
"midwest",106
"mint",106
"onetime",106
"oprah",106
"owning",106
"paperwork",106
"peas",106
"piercing",106
"pilot",106
"raining",106
"reluctance",106
"remembering",106
"rug",106
"rugged",106
"satan",106
"she’d",106
"simplicity",106
"slap",106
"spiral",106
"sustainable",106
"syria",106
"tossed",106
"vet",106
"weigh",106
"you'",106
"“and",105
"aggressively",105
"awe",105
"bananas",105
"blonde",105
"brewed",105
"circus",105
"coincidence",105
"competed",105
"compiled",105
"complexity",105
"confront",105
"crashing",105
"donuts",105
"eliminate",105
"emma",105
"farther",105
"fascinated",105
"fest",105
"fleming",105
"forensic",105
"frightened",105
"fuchsia",105
"grappling",105
"harmful",105
"haul",105
"insert",105
"integrated",105
"invaluable",105
"irs",105
"kissed",105
"licensed",105
"lip",105
"maple",105
"naples",105
"netted",105
"nolan",105
"nostalgia",105
"objective",105
"oops",105
"proved",105
"redevelopment",105
"researchers",105
"researching",105
"restoration",105
"restrictions",105
"scrapbook",105
"shooter",105
"singles",105
"slices",105
"spectrum",105
"stability",105
"stan",105
"tights",105
"tsunami",105
"wasted",105
"yrs",105
"“just",104
"accidents",104
"addiction",104
"anita",104
"brains",104
"captured",104
"china's",104
"chop",104
"cody",104
"concerning",104
"conn",104
"contribution",104
"convenient",104
"disgusting",104
"diverse",104
"douglas",104
"driver's",104
"drought",104
"elliott",104
"ferry",104
"firearm",104
"grad",104
"growers",104
"helmet",104
"implications",104
"investigate",104
"lease",104
"moisture",104
"moody",104
"oral",104
"paragraph",104
"props",104
"punched",104
"qualities",104
"reid",104
"rewarded",104
"shelters",104
"sidewalk",104
"signals",104
"sponsors",104
"submission",104
"sword",104
"trailing",104
"transform",104
"uss",104
"visions",104
"alliance",103
"cart",103
"comeback",103
"costumes",103
"daytona",103
"debates",103
"designated",103
"doll",103
"dull",103
"economical",103
"enroll",103
"erik",103
"examined",103
"execution",103
"glee",103
"goin",103
"hangs",103
"headache",103
"heather",103
"holocaust",103
"liberties",103
"lover",103
"mayo",103
"mentor",103
"morrow",103
"painter",103
"peeps",103
"protein",103
"qa",103
"realised",103
"relieved",103
"revenge",103
"reverse",103
"reviled",103
"rocked",103
"seaside",103
"server",103
"sheen",103
"shook",103
"shouted",103
"sis",103
"snapped",103
"stack",103
"stunned",103
"surrender",103
"symphony",103
"toronto",103
"vampires",103
"varieties",103
"wildcats",103
"wrapping",103
"xo",103
"addicted",102
"animated",102
"architect",102
"bookstore",102
"bucket",102
"cal",102
"cartoon",102
"chad",102
"champagne",102
"chew",102
"chin",102
"civilians",102
"disciples",102
"dump",102
"essay",102
"ethnic",102
"fats",102
"fucked",102
"grandparents",102
"grueling",102
"identifying",102
"jurisdiction",102
"kay",102
"lied",102
"loads",102
"measured",102
"mechanic",102
"midfielder",102
"missions",102
"niggas",102
"nite",102
"notices",102
"prescription",102
"psychology",102
"purely",102
"questioned",102
"rent",102
"restricted",102
"rex",102
"rubber",102
"sanitation",102
"saute",102
"specializes",102
"stationed",102
"surfaced",102
"switzerland",102
"testament",102
"tiles",102
"trophy",102
"trusted",102
"turnout",102
"warrants",102
"wiped",102
"xx",102
"“no",101
"annie",101
"arrangement",101
"asserts",101
"avoided",101
"backers",101
"barge",101
"carrots",101
"centered",101
"checkout",101
"com",101
"consists",101
"convert",101
"cries",101
"dentistry",101
"distant",101
"elderly",101
"extract",101
"fist",101
"flea",101
"flogging",101
"foil",101
"gen",101
"genuinely",101
"governance",101
"group’s",101
"heating",101
"husbands",101
"interact",101
"lance",101
"libraries",101
"loudly",101
"mandate",101
"minus",101
"misery",101
"mph",101
"nathan",101
"obamacare",101
"observing",101
"opt",101
"orphanage",101
"output",101
"pg",101
"pig",101
"programming",101
"ripped",101
"roller",101
"roommate",101
"se",101
"securing",101
"silicon",101
"specialist",101
"steep",101
"strict",101
"sushi",101
"suspicious",101
"transmission",101
"troopers",101
"weakness",101
"webb",101
"wonderfully",101
"world”",101
"wrongdoing",101
"york's",101
"activism",100
"adore",100
"aerospace",100
"allowance",100
"ambition",100
"anc",100
"ashamed",100
"awardwinning",100
"bates",100
"bliss",100
"capabilities",100
"chelsea",100
"christina",100
"contacted",100
"couple's",100
"crow",100
"decreased",100
"dragging",100
"dudes",100
"elephant",100
"essence",100
"eureka",100
"evolving",100
"exploration",100
"fifteen",100
"forgiveness",100
"gloves",100
"gonzalez",100
"grabbing",100
"gratitude",100
"hearty",100
"helicopter",100
"historically",100
"islands",100
"laboratory",100
"leopold",100
"luna",100
"manners",100
"mat",100
"monroe",100
"naming",100
"ought",100
"overly",100
"pandora",100
"pierre",100
"pre",100
"proves",100
"restructuring",100
"rev",100
"rinse",100
"rounding",100
"sachs",100
"sebastian",100
"setup",100
"sew",100
"shotgun",100
"spice",100
"steer",100
"sucked",100
"superhero",100
"taxable",100
"topple",100
"travels",100
"tucson",100
"twilight",100
"urgent",100
"villa",100
"wang",100
"wider",100
"woody",100
"“so",99
"abby",99
"activist",99
"adjusted",99
"adversity",99
"anecdotal",99
"beau",99
"beckham",99
"brisket",99
"broadband",99
"cheeks",99
"chestnut",99
"clearing",99
"communist",99
"damned",99
"dishwasher",99
"doctor's",99
"drafted",99
"ejected",99
"endured",99
"excellence",99
"explores",99
"expo",99
